"ME" "RMSE" "MAE" "MAPE" "MPE" "MASE"
"X2922706" -0.856078857380767 1.45704277138656 1.22969627414992 Inf -Inf 0.992023885028505
"X2922755" -1.09933326814044e-06 3.03395784814447e-05 2.4434588390763e-05 Inf NA 0.000781906828504415
"X2922805" 0.100763090630666 0.637988774954431 0.442394374062087 Inf -Inf 1.24911352676354
"X2923001" 0.550419042286517 3.04435670097836 2.400316061591 Inf -Inf 1.12956049957224
"X2923308" 0 0 0 NA NA NA
"X2923902" -0.612158552576898 0.689771324345371 0.671268246879756 Inf -Inf 0.565278523688215
"X2924108" -0.028875157517413 0.028882449614717 0.028875157517413 Inf -Inf 0.554403024334329
"X2924678" 0.0370226439146452 0.3746252416191 0.253180364195326 Inf -Inf 1.05675282446745
"X2924702" 1.20773161592175 4.2131920364607 1.48819136858496 Inf NA 1.02781562146875
"X2924900" 0.111051243252108 0.959348743846653 0.61960203923295 Inf -Inf 1.38329757596194
"X2925006" -0.199451543613833 2.04269834376295 1.45343327772248 Inf -Inf 1.14368520214228
"X2925105" -0.461789036334723 0.988798066231061 0.611001797623402 Inf -Inf 0.371241598555991
"X2925204" -0.0521960724310312 0.280655257901633 0.195873752280788 Inf -Inf 0.989677906260821
"X2925303" -1.41405396964952 2.75329412923432 2.56406928388789 Inf -Inf 0.667074935645631
"X2925402" -0.3832485954689 0.915062710517399 0.692070999646957 Inf -Inf 0.407600097951582
"X2925501" -0.236074218991623 3.03399418499032 2.14492355774695 Inf -Inf 0.670725281901328
"X2925758" -0.120382198382024 0.301522162725375 0.253131022050324 Inf -Inf 0.78388961667197
"X2925956" 0.0462941790618638 0.280246961769156 0.114205611493376 Inf -Inf 1.37046733792052
"X2926301" 0 0 0 NA NA NA
"X2926657" -2.2879179053675 2.72770622709094 2.32220124132126 Inf -Inf 0.624457476657817
"X2927002" -0.422891283779172 0.446174109111556 0.422891283779172 Inf -Inf 0.624577896043085
"X2927309" -0.0277793809721273 0.0277794161613185 0.0277793809721273 Inf -Inf 0.533364114664843
"X2927408" -3.28934705908479e-05 4.41453329557481e-05 3.28934705908479e-05 Inf -Inf 0.0015788865883607
"X2927507" -0.0084946596547476 0.00910673938993189 0.0084946596547476 Inf -Inf 0.116498189550824
"X2927705" -0.446367066973341 1.26943071165957 1.08139063932914 Inf -Inf 0.402377912308517
"X2927804" -0.345096295826623 0.454047819775032 0.450684715326384 Inf -Inf 0.655541404111105
"X2927903" 0.0545883363185362 0.281575579355304 0.107202703653977 Inf -Inf 1.71524325846363
"X2928059" 0.0163771080391247 1.19973238795996 1.08987777894765 Inf -Inf 0.763709976488863
"X2928505" 0.185169998099257 0.869753656293313 0.432116069227348 Inf -Inf 1.53641269058613
"X2928604" -0.608202393622445 0.612260953300076 0.608202393622445 Inf -Inf 0.758278308931879
"X2928703" 0.046293079728585 0.280166737685977 0.11416166625324 Inf -Inf 2.1919039920622
"X2928802" -5.49666634070219e-07 1.51697892407223e-05 1.22172941953815e-05 Inf NA 0.000586430121378312
"X2929107" 0.0833333333333333 0.288675134594813 0.0833333333333333 100 100 Inf
"X2929008" -0.194470232970498 0.19447153361389 0.194470232970498 Inf -Inf 0.622304745505595
"X2929206" -0.127615501583888 0.127738611644862 0.127615501583888 Inf -Inf 0.43753886257333
"X2929305" -0.10186277902075 0.101863224839813 0.10186277902075 Inf -Inf 0.46565841838057
"X2929354" 0.166663918333496 0.577362586338699 0.166727753137644 Inf NA 2.6676440502023
"X2929404" -0.0277793809720213 0.0277794161612126 0.0277793809720213 Inf -Inf 0.666705143328512
"X2929503" -0.20699497356801 0.207400882731937 0.20699497356801 Inf -Inf 0.462128313082069
"X2929602" 0 0 0 NA NA NA
"X2929701" 0.175899363795521 0.503343902740962 0.386003062519641 Inf -Inf 1.48225176007542
"X2929750" -5.52191276666101e-07 1.52394647380398e-05 1.2273408755408e-05 Inf NA 0.000589123620259582
"X2930402" -0.146200476830719 0.146299598077502 0.146200476830719 Inf -Inf 0.501258777705322
"X2930709" -0.101861679687698 0.10186204031945 0.101861679687698 Inf -Inf 0.54326229166772
"X2931103" 0 0 0 NA NA NA
"X2931202" -0.317596257718597 0.586530643042315 0.584906288829878 Inf -Inf 0.597351103485833
"X2931350" 1.44466552388093 2.65297720415869 1.90284206063212 Inf -Inf 2.17467664072243
"X2931400" -0.083341166082401 0.0833414460630104 0.083341166082401 Inf -Inf 0.615442457223884
"X2931608" -0.0648529046767532 0.598955480988476 0.460148112661591 Inf -Inf 0.901514669704341
"X2931707" 0.0534010688931785 0.300431951474025 0.120499719613526 Inf NA 0.963997756908208
"X2931806" 9.44494966009896 17.5065287179254 9.44494966009896 Inf Inf 1.8618381260154
"X2932101" -0.0463194382798605 0.375731417225379 0.308796714564664 Inf -Inf 0.780118015742309
"X2932200" -0.120404139241258 0.120407741251621 0.120404139241258 Inf -Inf 0.444569129506183
"X2932309" 0.0370333166084603 0.278877842475272 0.121929165671088 Inf -Inf 1.30057776715827
"X2932507" -0.800082993654885 0.807384036365761 0.800082993654885 Inf -Inf 0.691963670188009
"X2932705" 0.0555452951115856 0.555598862305228 0.259292399804556 Inf -Inf 1.31010896743355
"X2932903" -0.372834341419873 1.13162287549616 0.96235387396189 Inf -Inf 0.776352705044886
"X2933174" -5.49666634070219e-07 1.51697892407223e-05 1.22172941953815e-05 Inf NA 0.000586430121378312
"X2933208" -0.173243668807863 0.173403847911932 0.173243668807863 Inf -Inf 0.573496282950168
"X2933257" -0.0881644623203454 0.8354391769194 0.532604039720488 Inf -Inf 1.00254878065033
"X2933307" 1.36304145865736 7.6198205612227 4.5462838063067 Inf Inf 0.768385995432118
"X2933505" -0.0786132534558072 0.956181770004462 0.784171758375231 Inf -Inf 0.792426197937076
"X3200102" -0.126293018204552 2.49863218821411 1.60993574499669 Inf -Inf 1.93192289399603
"X3200169" -0.259361675387875 0.379355765199616 0.36915795771311 Inf -Inf 0.600663795600992
"X3200136" -0.00926754497505388 0.276576727225345 0.160520589466029 Inf -Inf 1.02733177258258
"X3200201" 0.00921762710121806 0.594940005761142 0.410122467058084 Inf -Inf 0.960286752136002
"X3200300" -0.136464831808142 0.136585687520427 0.136464831808142 Inf -Inf 0.655031192679083
"X3200359" 0.185105320659132 1.20259640011572 0.708538128223985 Inf -Inf 1.23672109653641
"X3200409" -0.0833389674163921 0.0833391122794892 0.0833389674163921 Inf -Inf 0.533369391464909
"X3200508" -0.0463022153915768 0.0463025031760282 0.0463022153915768 Inf -Inf 0.444501267759137
"X3200607" -1.85710612868103 4.3515975997063 3.63760643117065 Inf -Inf 0.670269131271368
"X3200706" -1.09933326814044e-06 3.03395784814447e-05 2.4434588390763e-05 Inf NA 0.000781906828504415
"X3200805" -0.277936585629482 0.655018841365959 0.599813746223114 Inf -Inf 0.728887590347076
"X3200904" -0.233141810993368 0.591202002328898 0.490131788627437 Inf -Inf 0.735197682941156
"X3201001" 0.757488797258573 2.24938644829973 1.11793293083619 Inf -Inf 2.68303903400685
"X3201100" -2.19866653628088e-06 6.06791569628894e-05 4.8869176781526e-05 Inf NA 0.00117286024275662
"X3201159" 0.19714376700132 1.47566571600963 0.749312874795535 Inf -Inf 1.53051140383769
"X3201209" 0.325186943662136 1.02762380575079 0.822403742841395 Inf -Inf 1.03882578043124
"X3201308" -0.111121371554947 0.111121731879432 0.111121371554947 Inf -Inf 0.533382583463744
"X3201407" -0.0863258680149569 0.380323507281011 0.33333556813279 Inf -Inf 0.820518321557637
"X3201506" -0.138191762064289 2.96331942318534 1.9813519822124 Inf NA 1.37833181371297
"X3201605" 2.13198570435612 5.71066693712009 3.70856309722973 Inf -Inf 1.55468147307447
"X3201704" -0.172575074934899 0.240622873851108 0.172575074934899 Inf -Inf 0.920400399652794
"X3201803" -0.0277990315547704 0.277896667112881 0.176008176347937 Inf -Inf 0.704032705391747
"X3201902" 0.0925231564636893 0.833788871668583 0.749873126088292 Inf -Inf 0.846915530640895
"X3202009" -0.101863878354394 0.101864418383418 0.101863878354394 Inf -Inf 0.575231313060108
"X3202108" 0.610573450505779 4.12212250111487 1.93245094625941 Inf -Inf 1.78380087347022
"X3202207" -0.0397694592719429 0.45553053599702 0.279989505217252 Inf -Inf 1.2799520238503
"X3202256" 0.472192036363418 1.26966861462627 0.731384208738354 Inf -Inf 2.00608240111091
